#=====================================================
# File created:        Sat-09-Mar-2024-at-08-23-45PM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 0.650
# Run time (s):        26.485633
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2307.4179  0.2665 
   00001    0.6916   -3679.8143  0.2701 
   00002    0.6076   -4509.9519  0.2811 
   00003    0.5816   -5001.3154  0.2850 
   00004    0.5584   -5392.2093  0.2852 
   00005    0.5296   -5721.9382  0.2871 
   00006    0.5040   -5915.3789  0.2969 
   00007    0.4956   -6096.0223  0.2984 
   00008    0.4880   -6238.2439  0.2944 
   00009    0.4864   -6381.1439  0.2923 
   00010    0.4816   -6422.4993  0.2816 
   00011    0.4812   -6511.7970  0.2720 
   00012    0.4532   -6596.1389  0.2721 
   00013    0.4624   -6693.2476  0.2706 
   00014    0.4792   -6739.0291  0.2753 
   00015    0.4544   -6752.6955  0.2770 
   00016    0.4416   -6790.4318  0.2749 
   00017    0.4656   -6849.7061  0.2722 
   00018    0.4312   -6968.1603  0.2758 
   00019    0.4612   -6965.0222  0.2797 
   00020    0.4372   -7006.9568  0.2783 
   00021    0.4484   -7055.3050  0.2771 
   00022    0.4396   -7093.7287  0.2734 
   00023    0.4460   -7147.5029  0.2769 
   00024    0.4544   -7224.0150  0.2787 
   00025    0.4372   -7278.0611  0.2831 
   00026    0.4296   -7308.6381  0.2797 
   00027    0.4200   -7321.0184  0.2790 
   00028    0.4204   -7377.0176  0.2874 
   00029    0.4384   -7410.0227  0.2852 
   00030    0.4140   -7434.5448  0.2790 
   00031    0.4276   -7389.0454  0.2765 
   00032    0.4164   -7411.1765  0.2758 
   00033    0.4376   -7428.0375  0.2857 
   00034    0.4316   -7412.6714  0.2935 
   00035    0.4200   -7478.2428  0.2963 
   00036    0.4252   -7485.6618  0.2980 
   00037    0.4252   -7424.0712  0.3019 
   00038    0.4280   -7402.7497  0.3023 
   00039    0.4416   -7436.0208  0.3020 
   00040    0.4264   -7394.1049  0.2996 
   00041    0.4184   -7357.0618  0.3061 
   00042    0.4284   -7439.8926  0.3119 
   00043    0.4128   -7433.7616  0.3188 
   00044    0.4368   -7517.0631  0.3167 
   00045    0.4212   -7529.8907  0.3062 
   00046    0.4028   -7564.8808  0.3078 
   00047    0.4292   -7570.0238  0.2982 
   00048    0.4180   -7523.9912  0.3000 
   00049    0.4192   -7538.4703  0.2935 
   00050    0.4272   -7511.7545  0.2957 
   00051    0.4368   -7574.6366  0.3033 
   00052    0.4180   -7527.7152  0.3103 
   00053    0.4172   -7536.4696  0.3110 
   00054    0.4292   -7534.6683  0.3111 
   00055    0.4280   -7470.6109  0.3162 
   00056    0.4176   -7481.4895  0.3166 
   00057    0.4232   -7489.9811  0.3131 
   00058    0.4172   -7504.7181  0.3154 
   00059    0.4156   -7605.9693  0.3118 
   00060    0.4224   -7621.9837  0.3091 
   00061    0.4272   -7607.8140  0.3105 
   00062    0.4332   -7538.3110  0.3030 
   00063    0.4096   -7582.4718  0.2986 
   00064    0.4408   -7521.4507  0.3001 
   00065    0.4144   -7547.0052  0.2940 
   00066    0.4244   -7580.9955  0.2927 
   00067    0.4128   -7580.0319  0.2849 
   00068    0.4016   -7633.5795  0.2928 
   00069    0.4056   -7648.3094  0.2980 
   00070    0.4108   -7635.5232  0.3054 
   00071    0.4092   -7700.8068  0.3037 
   00072    0.4264   -7607.1021  0.3039 
   00073    0.4136   -7625.5307  0.3073 
